"","shrJ0571","J0571","shrJ0571.BLJ","shrJ0571.JKD","shrJ0571.MGP","shrJ0571.NUC","shrJ0571.IME","shrJ0571.SCR","Average_Cortex","Average_Ground_Tissue","SCRdomain","CORE","GT_Asymmetric_Division_CYC","Quiescent_Center_AGL42","Average_LRC_and_Epidermis_II","Epidermis_gl2","LRC_Epidermis_WER","LRC_J3411","Columella_pet111","Stele_wol","Xylem_J2501","Xylem_S4","Xylem_S18","Average_xylem","Phloem_APL","Phloem_S32","Phloem_SUC2","Average_phloem","Pericycle_S17","JO121","Average_pericycle","X"
"AT1G03900",7.336808344,5.590016611,7.52448234,5.122389477,5.492739618,5.824148035,6.110010002,4.518253353,7.571807044,5.270489658,4.525181815,6.601190344,3.285386235,3.766075361,6.120781765,4.478047033,9.495409393,4.38888887,9.031807175,3.661179455,2.533498393,9.771812786,13.18311391,8.496141697,6.315129183,4.626338395,4.761715484,5.234394354,4.075718874,3.357337431,4.074110614,NA
"AT1G52050",1.913583387,1.321844348,1.697877656,1.499002923,0.753195129,0.927908321,0.788453709,0.950863058,1.177519731,2.160425349,2.445673498,0.602467397,0.84075313,2.732800454,9.927201899,3.437835213,10.29329549,16.05047499,14.23538181,4.773149749,1.338081811,0.591983116,1.405443329,1.111836085,8.405630125,2.775390676,4.543310959,5.24144392,0.893353587,1.115676584,2.423332903,NA
"AT1G52060",4.037792328,2.733050524,3.657977245,3.338711807,1.447522682,1.790883759,1.620797894,1.166148956,2.307592076,4.672740525,5.01906941,0.653346702,2.138408819,6.701455751,23.84754788,11.51717702,21.86997476,38.15549186,19.96009794,11.84643746,2.293968604,0.874757742,1.433356648,1.534027664,13.37119633,6.138054584,10.95364888,10.15429993,1.915251529,3.158482404,5.944806022,NA
"AT1G52070",5.920338546,4.484081919,5.109692274,4.424578493,1.420597786,2.132581176,1.913835942,1.574280309,2.21681861,4.743910287,4.297381903,1.001491675,2.304670334,7.684781706,27.88669215,13.55674361,20.87434952,49.22898333,39.88963029,12.5464978,4.457479792,0.609011401,1.575031427,2.213840873,12.9523034,4.156243835,10.9062746,9.338273945,1.324127929,2.780497022,6.146406701,NA
"AT1G51980",14.53948888,11.3593218,15.66861016,11.50013515,12.91304816,13.32222263,14.82431392,11.04913121,12.3757314,10.42305615,12.09727937,12.86638044,10.68724231,7.147602897,11.62134096,9.033374405,17.81933876,8.011309716,12.92609149,9.40753022,3.616360908,14.71506502,10.75148386,9.694303263,7.395283793,4.231547056,9.342011149,6.989613999,8.538018745,7.948119235,9.400340865,NA
"AT1G03870",28.73443601,20.66647254,31.77079418,27.42179687,24.74794484,21.90381549,24.74224048,24.47566522,31.17322334,17.03847853,10.85801699,30.83928896,11.26195184,6.382553956,10.62975745,7.810145941,20.39074954,3.688376856,1.306653246,7.040057817,1.839205104,4.423747743,8.258901157,4.840618001,8.358238855,2.003443103,6.327005935,5.562895965,1.902405801,3.574846486,2.581130598,NA
"AT1G03850",1.484996548,1.437527224,1.035128095,2.412986029,1.047129441,1.516540509,1.316232218,4.175807971,5.872896932,3.704743521,1.069562469,8.382952042,0.743663214,0.887852581,1.029555159,0.857230589,0.60736898,1.624065909,0.778039832,0.823214502,0.791450353,0.717805238,2.983474837,1.497576809,0.936186309,0.711931618,1.600864244,1.082994057,0.707499615,0.690858844,0.78040466,NA
"AT1G55520",2.075870208,1.619511735,1.585838449,1.316152557,1.859540396,1.556497227,1.400752288,1.532268944,1.857139847,1.763520904,1.460490496,1.869656735,1.329602318,1.972591979,1.665324242,1.46808551,2.098587667,1.429299548,2.116807149,1.518798657,0.935523751,1.883141942,2.516485261,1.778383651,1.971234647,1.400653494,2.262059674,1.877982605,2.15872904,1.197901046,1.68326519,NA
"AT1G55490",5.155581656,2.19764285,5.935450635,1.930198536,5.453236816,3.829279286,6.432991772,1.931545904,2.769792568,2.094466716,1.386787005,4.108909122,11.26775509,5.883153023,2.632020997,2.679943471,3.460548553,1.755570966,1.489924439,1.682321711,2.09871052,8.668386236,0.689746192,3.818947649,1.739878974,1.59165217,3.023971575,2.118500906,3.269755685,2.150241546,2.655771618,NA
"AT1G55530",2.635767277,3.504277641,2.349808168,2.250643059,2.130746511,3.856881899,2.554997216,2.788551579,7.593662964,6.290887988,8.38655958,12.17908578,2.038518274,3.368950696,2.583962855,2.675309099,2.522773691,2.553805775,6.813925355,3.169343352,1.332053692,2.130579358,6.264369496,3.242334182,4.132547294,4.072501697,6.032185842,4.745744944,9.313084798,3.74457491,6.913763479,NA
"AT1G55500",2.042006451,1.588713508,2.005246845,1.348389665,2.310185864,1.548984328,1.967195755,1.489955678,1.819072609,1.570993081,1.661734185,1.619416948,2.277988735,1.993180324,1.562581576,1.633477399,1.960487445,1.093779884,1.867374755,1.290713106,1.359537072,3.280673248,0.849788358,1.829999559,1.30497411,1.058773027,1.73719616,1.366981099,1.299254684,1.298722804,1.318635735,NA
"AT1G55460",1.558249084,1.557747327,1.559069325,1.180196805,1.678586743,1.499801313,1.81541511,1.269400716,1.852374587,1.4860204,1.340340621,1.928740259,2.875032671,1.924707486,1.193536485,1.031404148,1.55914113,0.990064177,1.763619701,0.92056373,1.182376912,3.716507934,2.040617757,2.313167535,1.487969611,1.455191862,1.338541478,1.427234317,2.144135594,1.161621989,1.710955398,NA
"AT1G03840",3.162659326,1.425241608,0.677033732,1.136810003,2.794875011,1.004856672,0.875676526,1.598316294,2.625042219,1.844490492,1.088922723,3.632339494,6.982390998,3.422693222,0.571391001,0.611991125,0.454605653,0.647576225,0.4950007,1.285147693,0.780241872,0.520765836,0.625108268,0.642038659,0.775986583,0.77133325,1.126499673,0.891273169,2.621748052,1.831651889,2.601559554,NA
"AT1G03910",3.21184866,2.225632436,2.980822932,1.981008432,3.175097199,3.149457937,3.287440331,2.128263446,3.917882245,3.381764797,3.220505561,4.612730804,4.967787547,4.513059767,2.903067773,2.857552486,3.518870009,2.332780823,4.758453736,2.156702878,2.954826506,6.960052937,3.376346202,4.430408548,3.115753599,3.256167432,3.698857316,3.356926116,3.802649591,2.706181192,3.424201109,NA
"AT1G03905",1.252771683,1.230564598,1.159181346,1.053745874,1.312805117,1.51316633,1.319034251,1.046570712,2.670478107,2.373285859,1.975459609,2.562824844,1.303544878,1.379577612,0.950324097,0.984108981,0.912042185,0.954821126,1.381723326,1.076547656,0.982075086,0.878203427,1.176556207,1.01227824,1.094815566,0.899395875,1.131218877,1.041810106,2.650771853,1.540674191,2.108463993,NA
"AT1G04020",1.733059802,1.420687763,1.573686092,0.97779878,1.994574323,1.498346619,1.745979867,1.03336703,1.057695838,1.044186037,1.206583248,0.780041298,3.113502807,1.387355753,1.453281862,1.763643186,1.621001415,0.975200986,1.675356165,1.100369918,1.39689995,2.976107415,0.64971323,1.674240198,0.908302165,1.140357294,1.141686688,1.063448716,0.641501942,0.870475196,0.896047491,NA
"AT1G30880",17.20229619,6.599005515,11.5788685,6.327110505,14.20785732,7.41087865,9.85071224,7.879825484,5.190711944,5.714148477,4.566967275,7.098929886,14.34741668,7.629898607,7.833135154,7.533700859,9.994625072,5.971079531,3.544483328,7.508623268,10.3225144,13.94106581,1.63989014,8.634490118,6.480136539,7.463227355,7.679822659,7.207728851,4.313467509,3.626604032,4.351181923,NA
"AT1G62480",32.58304507,3.305519474,17.02405592,19.51932424,25.87400503,18.53393668,3.772759576,17.94083947,13.84688381,10.39547833,5.372710745,20.1185363,9.197530996,3.558769652,1.021503721,0.979331512,1.38877375,0.6964059,0.792221538,21.73695733,8.673786462,2.47057984,4.753505659,5.299290654,15.46827363,16.70684254,11.56587202,14.5803294,10.89421879,1.793762254,4.544110974,NA
"AT1G62500",7.396830888,1.529308884,1.583450866,1.772412333,4.139898116,1.877530292,1.35084083,1.902011777,0.780232696,1.319250012,0.813967229,1.037281111,1.59280644,1.71485148,0.561437123,0.584345797,0.444148478,0.655817094,0.488554446,0.627854238,0.796515933,0.451315538,0.550396722,0.599409398,0.651515497,0.59740617,0.600761027,0.616560898,0.496884977,0.655438143,0.582416485,NA
"AT1G62660",12.82822038,13.18735439,14.26220799,11.21310143,16.39673915,13.29306718,13.87890067,11.2843345,27.84247306,15.17394334,9.801758934,25.20419687,10.47789876,5.646400676,5.81749981,2.7093742,11.45780783,3.285317397,3.845838148,3.974745645,0.940560491,0.707776314,1.422156107,1.023497637,5.245591178,0.891621433,6.300387256,4.145866622,2.615447599,1.291376187,2.446355662,NA
"AT1G62570",4.625414927,2.551124674,1.914222086,5.794226996,4.731586,10.3265982,2.959024564,8.81586032,13.60546004,7.955349269,3.723498224,18.78515437,1.754806627,3.942138743,7.027747409,9.925225653,5.918254263,5.23976231,18.6250321,6.27248855,1.370567628,1.374817463,4.980745524,2.575376871,9.87335653,6.483190413,15.2938171,10.55012135,6.926920924,1.465145805,3.723398161,NA
"AT1G62640",4.244739733,4.484561952,3.014522619,2.09863885,4.2604364,3.023030971,3.530374174,1.835936961,4.650602018,4.674774826,3.880587208,3.246336857,4.828450104,3.28328638,3.113217035,2.984645789,4.439629052,1.915376263,2.053154613,2.72545449,2.027358783,5.792673233,2.125070634,3.315034217,2.587809585,1.69292831,2.905666084,2.395467993,2.034141615,2.603453509,2.177477518,NA
"AT1G30970",1.657143616,1.200487397,1.63510083,1.021487489,1.259012853,1.050562441,1.248223819,1.061013669,1.18719829,1.307474322,1.273544888,0.922114053,1.34045504,1.560178104,1.447530529,1.268894646,1.620215613,1.453481328,1.559543429,1.420846476,1.138037371,1.871484464,1.27976637,1.429762735,1.311290523,1.362236041,1.128352592,1.267293052,1.533690802,1.472091763,1.508483686,NA
"AT1G30890",3.253605814,3.71970091,3.963317783,3.175463121,3.326129094,3.370704659,3.494215311,2.621392452,7.689662263,4.967253658,3.635657014,5.78511208,6.608992271,4.85245826,3.568581347,2.968264042,5.488244034,2.249235965,5.08031359,2.718596059,3.445617041,12.3005661,18.16758827,11.30459047,11.46972755,11.90311501,4.041619582,9.138154045,3.696812458,2.676539418,3.32382206,NA
"AT1G51350",1.091111427,1.06013861,1.17276488,1.117228012,1.139357613,1.149771645,1.217608367,1.003056178,1.241371963,1.204557634,1.384231281,1.324909137,1.46018266,1.107355069,1.320259299,1.151155381,1.617722768,1.191899747,1.399439148,1.268236522,1.034326424,1.624827497,1.022948689,1.227367537,0.923369424,0.91164995,0.892878166,0.90929918,1.04800818,1.061131092,1.054186281,NA
"AT1G51160",5.74503225,5.401173847,6.376060731,4.217279889,5.590323078,4.995989658,5.58935068,3.503884642,5.160195774,5.068877008,6.112269448,4.172339325,3.177684357,4.331942651,5.447364729,4.515385881,8.011493406,3.815214901,6.048555392,4.555584105,4.05710005,11.31557315,16.29401871,10.55556397,6.696561112,6.701805801,4.956934316,6.118433743,3.191578467,3.664204014,3.925246272,NA
"AT1G51200",10.7903294,4.950893826,9.738833732,5.727925022,8.001832342,7.175356495,6.72332658,5.826658645,8.94520988,7.81668161,6.914166388,11.3708672,4.270522313,7.926439126,5.073724833,3.496558613,6.236972302,5.487643585,10.59895489,5.41413183,4.487027183,7.681625103,9.789984453,7.31954558,7.1324135,4.885921923,9.70450979,7.240948404,11.47866304,3.858778184,8.123262637,NA
"AT1G30900",0.692042599,3.245272094,0.9103829,3.469417446,0.825019789,2.266054442,2.151048322,2.148378522,2.00809716,2.615489843,2.19167997,1.9683467,2.18139976,1.852193935,2.001016906,0.783931989,3.622715714,1.596403015,3.74824982,1.951948339,1.820408122,6.478479479,30.33016476,12.87635079,1.332585992,0.830507949,1.279641412,1.147578451,0.853991124,0.735182012,0.912439465,NA
"AT1G30910",1.608038591,1.046971479,1.843926987,1.049672676,1.244914421,1.081069895,1.302035964,0.971982014,1.637865555,1.32921974,1.217879864,1.431986004,1.087141058,1.480402771,1.322238114,1.27963634,1.454434561,1.232643442,1.546930981,1.074204663,0.852357845,0.799859619,1.119518071,0.923911845,1.07480911,0.970163318,1.318584113,1.121185514,1.555509837,0.897612412,1.197184038,NA
"AT1G23720",1.619136419,1.104746743,2.258763029,10.42017689,1.102604302,4.630513136,3.159100398,9.393905546,1.361402899,1.650821387,2.047657223,0.624084396,0.822155265,1.722644653,6.251339594,4.488581729,9.701305279,4.564131773,1.744954566,5.784566606,0.925343992,0.798894347,0.841119923,0.855119421,2.531133147,1.281839632,1.785716969,1.866229916,1.044073999,1.115061091,1.429376074,NA
"AT1G23820",11.18048848,5.859475064,8.838789996,4.594323351,10.2825853,5.700631191,7.819659012,4.702594188,9.546151108,8.256755401,8.500947362,11.61446103,21.32046085,11.56333256,4.290454618,3.666097813,6.217915263,2.987350779,5.608530553,4.876524702,1.284819092,1.062784344,1.205847366,1.1844836,11.01529812,6.827468496,17.97745554,11.94007405,14.9772212,7.461610518,10.78935409,NA
"AT1G23750",2.078051407,3.37668003,2.915420986,4.135552758,2.211921837,3.694534729,2.930174196,3.298939729,1.144969227,1.249706263,1.878128129,0.939639156,2.342903584,2.084048125,4.220224941,2.224732856,7.890149936,2.54579203,1.952926738,1.660886039,0.844017519,0.833497739,0.769605408,0.815706889,1.411224125,0.707580307,1.661573602,1.260126011,0.622433176,1.013877102,0.951429313,NA
"AT1G23710",4.317993307,5.801126802,8.356488946,4.328841573,4.144776074,6.667132603,9.580562682,4.036351574,5.772573852,6.501254889,5.499938055,5.673290374,1.793173924,3.787018801,3.947195458,4.760045711,2.040642898,5.040897767,6.064193232,4.02850811,1.559958468,2.111993688,5.312613871,2.994855342,3.429318469,2.555368179,3.73173534,3.238807329,8.119613199,2.057485325,4.910503213,NA
"AT1G23490",11.9036909,15.71626717,13.95518696,14.63346864,13.85527534,17.39456485,16.66548956,11.75884233,16.06283512,15.04617832,17.39581402,15.94897054,8.100894644,8.096883007,14.73810626,12.55586429,19.22650931,12.43194517,14.03168269,11.59279326,8.485500612,16.45129169,21.83643087,15.59107439,11.51666103,8.014298819,11.32504235,10.28533406,10.18137367,9.79860249,11.03766336,NA
"AT1G23800",1.035604239,1.404185461,0.771093878,1.08533942,1.025937688,1.163045208,0.9090854,1.705959337,3.37698892,2.900671069,2.221007527,5.841753738,0.84066851,1.288186247,0.593733521,0.619176221,0.498769633,0.66325471,1.29787799,1.437377935,2.348347593,1.22844194,2.877811707,2.151533747,1.833655047,1.103096358,2.028734298,1.655161901,9.058915855,2.212797704,7.991426345,NA
"AT1G23780",1.607069256,1.832116843,1.540958761,1.298624331,1.55196618,1.669865159,1.758376806,1.311380803,2.018721752,1.884049996,2.044582128,2.287007861,1.397262571,1.897734147,1.741115918,1.540299149,1.820905289,1.862143315,3.295066194,1.431266457,1.273628322,2.289777515,1.639507691,1.734304509,1.843535473,1.764770004,1.711687932,1.773331136,3.022596031,2.637880167,3.221938547,NA
"AT1G05070",1.715377477,1.359604492,1.624017448,1.113143221,1.775679677,1.218201817,1.476805166,1.091315287,1.652894246,1.353378975,1.337335807,0.889936303,1.471895133,2.001349691,1.675174674,2.068438898,1.766468362,1.19061676,2.108204788,1.241121683,1.233321256,2.795399564,0.921721948,1.650147589,1.527195751,1.439502834,1.653387338,1.540028641,1.306891374,1.120642621,1.233677268,NA
"AT2G36740",1.292150659,1.026498614,1.235664828,0.845248994,0.970437096,0.966651576,1.069735338,0.856430309,1.022474349,1.052377092,1.252133298,0.873473814,0.876997759,1.569688769,1.058343377,1.01317592,1.075927443,1.085926767,1.338441665,1.027380259,1.027355556,1.125746231,0.824311357,0.992471048,1.033638175,0.967379506,0.899173184,0.966730288,1.253601029,1.023094903,1.114221764,NA
"AT2G36810",0.973105743,1.547357504,1.111435274,1.166772582,0.959788235,1.24496259,1.216699504,1.221212815,1.340559624,1.344817591,1.472551284,1.24604782,0.906627749,1.57397893,0.942019183,0.871088316,1.035710711,0.919258521,1.190020361,1.081053247,0.857866187,1.092112468,1.49923205,1.149736902,1.007618362,0.983557692,0.959685895,0.98362065,1.117558643,1.151940286,1.172322071,NA
"AT2G36680",0.837845927,1.066875175,1.177481123,0.927144354,0.777289064,1.056092099,1.035850957,0.928402519,1.395552938,1.382259746,1.513054653,1.288432483,0.738458532,1.012211692,1.130542609,0.976440819,1.285655206,1.129531802,1.480353896,1.065738678,0.90162322,0.837538724,1.443271947,1.060811297,1.160160443,1.099783005,1.18669212,1.148878523,1.276265624,1.05124944,1.236186748,NA
"AT2G36620",31.79403393,25.17803527,29.37089605,14.78053642,31.93452074,21.6607825,27.66877945,14.16499446,14.82827404,12.83736932,13.51147496,15.89516476,38.31316328,15.09038361,21.61906452,21.80671148,30.08665615,12.96382593,10.36068149,14.70575274,15.95545584,35.31904528,5.542223772,18.93890829,13.95056452,11.11220797,15.57451685,13.54576311,4.833650708,15.75711314,10.07332188,NA
"AT1G05100",3.066659793,4.520199288,2.267949381,3.683958741,2.676104748,5.933292406,2.735860738,4.604931178,10.08615372,7.607517459,5.174415526,15.46645603,1.667674941,2.103743211,3.795007312,4.518017877,1.578337415,5.288666645,4.296699482,3.63280641,1.531417835,2.429049372,5.019436707,2.993301305,3.998045268,3.353869854,6.937855533,4.763256885,6.548608813,4.283553157,6.442996303,NA
"AT1G05055",1.782839962,1.352453039,1.754995732,1.169546279,1.645786214,1.360643435,1.646943685,1.304396432,1.649187845,1.587901451,1.702637364,1.657222427,3.35223341,2.212289434,1.60118317,1.605178521,1.860221134,1.338149855,1.566351412,1.563168451,1.643924071,3.272031004,1.382773363,2.099576146,1.482029407,1.917429287,1.54447958,1.647979425,1.62628854,1.554420537,1.621751472,NA
"AT2G02050",9.258702473,9.263591491,10.61151047,8.46731879,10.1653084,9.397584114,10.56589573,7.589349701,4.866808514,5.631036783,7.812955462,4.1528527,2.992226637,2.878505013,9.904803884,9.728742949,14.63922334,5.346445363,3.666430026,6.922755189,1.791173927,5.942823832,5.3022984,4.345432053,3.919658326,3.866668107,4.743209953,4.176512129,3.247068265,2.062040159,2.728419125,NA
"AT2G02040",2.822701875,2.306804755,3.200906282,2.981162575,2.857775181,3.6305923,3.727028208,2.758874137,4.615863089,4.050987523,3.444754855,3.192497847,1.961466086,3.755918073,2.577088378,2.278755366,3.43894346,2.013566308,4.591891581,2.493543406,1.664434017,4.162153986,17.28811653,7.704901511,6.660493437,8.382587189,3.277023392,6.106701339,3.604873899,1.889745648,3.068748264,NA
"AT2G01970",3.591031894,4.731235422,4.494288692,3.87743884,3.752239465,3.910312347,3.969869375,3.261662527,4.664803537,3.655159505,3.67964091,2.471483129,5.320100826,4.578685337,5.347108911,3.559322815,8.691476226,3.790527693,5.913817925,3.112789717,1.921569673,8.870596569,6.565516334,5.785894192,3.078111738,2.725450914,2.671757729,2.825106793,1.88327367,4.351522103,3.332498659,NA
"AT2G36720",1.642656468,1.337783844,1.547442293,1.171805128,2.010614414,1.440095525,1.876656315,1.218958624,1.328318958,1.195447695,1.090080121,0.895898006,2.175831591,2.015979868,1.417550539,1.26598009,1.747174669,1.239496857,1.963167561,1.155466493,0.929238753,3.683169873,0.986842722,1.866417116,1.037372464,1.14108959,1.052089031,1.076850362,1.5105501,1.384484009,1.431228542,NA
"AT2G28430",2.740857595,2.225493516,2.836033,1.979668952,2.719796638,1.909806166,2.150132994,1.698129935,1.73604083,2.195665608,2.694980488,1.921487016,2.149803928,1.685334907,2.614122909,2.187740987,3.874935462,1.779692279,1.094203686,2.245514576,1.925849787,3.099189757,3.339245706,2.788095083,2.291156155,4.054762182,2.971255047,3.105724461,1.069228865,1.077366546,1.282903425,NA
